,ZCTA5,STATE,COUNTY,state_fips,state,county_fips,county,class_code
13968,34734,12,095,12,FL,095,Orange County,H1
13969,34736,12,069,12,FL,069,Lake County,H1
13970,34737,12,069,12,FL,069,Lake County,H1
13971,34739,12,097,12,FL,097,Osceola County,H1
13972,34741,12,097,12,FL,097,Osceola County,H1
13973,34743,12,097,12,FL,097,Osceola County,H1
13974,34744,12,097,12,FL,097,Osceola County,H1
13975,34746,12,097,12,FL,097,Osceola County,H1
13976,34747,12,095,12,FL,095,Orange County,H1
13977,34747,12,097,12,FL,097,Osceola County,H1
13978,34748,12,069,12,FL,069,Lake County,H1
13979,34753,12,069,12,FL,069,Lake County,H1
13980,34756,12,069,12,FL,069,Lake County,H1
13981,34758,12,097,12,FL,097,Osceola County,H1
13982,34759,12,097,12,FL,097,Osceola County,H1
13983,34759,12,105,12,FL,105,Polk County,H1
13984,34760,12,095,12,FL,095,Orange County,H1
13985,34761,12,095,12,FL,095,Orange County,H1
13986,34762,12,069,12,FL,069,Lake County,H1
13987,34769,12,097,12,FL,097,Osceola County,H1
13988,34771,12,097,12,FL,097,Osceola County,H1
13989,34772,12,097,12,FL,097,Osceola County,H1
13990,34773,12,097,12,FL,097,Osceola County,H1
13991,34785,12,119,12,FL,119,Sumter County,H1
13992,34786,12,095,12,FL,095,Orange County,H1
13993,34787,12,069,12,FL,069,Lake County,H1
13994,34787,12,095,12,FL,095,Orange County,H1
13995,34788,12,069,12,FL,069,Lake County,H1
13996,34797,12,069,12,FL,069,Lake County,H1
13997,34945,12,111,12,FL,111,St. Lucie County,H1
13998,34946,12,111,12,FL,111,St. Lucie County,H1
13999,34947,12,111,12,FL,111,St. Lucie County,H1
14000,34949,12,111,12,FL,111,St. Lucie County,H1
14001,34950,12,111,12,FL,111,St. Lucie County,H1
14002,34951,12,111,12,FL,111,St. Lucie County,H1
14003,34952,12,111,12,FL,111,St. Lucie County,H1
14004,34953,12,111,12,FL,111,St. Lucie County,H1
14005,34956,12,085,12,FL,085,Martin County,H1
14006,34957,12,085,12,FL,085,Martin County,H1
14007,34957,12,111,12,FL,111,St. Lucie County,H1
14008,34972,12,093,12,FL,093,Okeechobee County,H1
14009,34972,12,097,12,FL,097,Osceola County,H1
14010,34972,12,111,12,FL,111,St. Lucie County,H1
14011,34974,12,043,12,FL,043,Glades County,H1
14012,34974,12,055,12,FL,055,Highlands County,H1
14013,34974,12,085,12,FL,085,Martin County,H1
14014,34974,12,093,12,FL,093,Okeechobee County,H1
14015,34981,12,111,12,FL,111,St. Lucie County,H1
14016,34982,12,111,12,FL,111,St. Lucie County,H1
14017,34983,12,111,12,FL,111,St. Lucie County,H1
14018,34984,12,111,12,FL,111,St. Lucie County,H1
14019,34986,12,111,12,FL,111,St. Lucie County,H1
14020,34987,12,111,12,FL,111,St. Lucie County,H1
14021,34990,12,085,12,FL,085,Martin County,H1
14022,34990,12,111,12,FL,111,St. Lucie County,H1
14023,34994,12,085,12,FL,085,Martin County,H1
14024,34994,12,111,12,FL,111,St. Lucie County,H1
14025,34996,12,085,12,FL,085,Martin County,H1
14026,34997,12,085,12,FL,085,Martin County,H1
14027,35004,01,115,01,AL,115,St. Clair County,H1
14028,35005,01,073,01,AL,073,Jefferson County,H1
14029,35006,01,073,01,AL,073,Jefferson County,H1
14030,35006,01,125,01,AL,125,Tuscaloosa County,H1
14031,35006,01,127,01,AL,127,Walker County,H1
14032,35007,01,117,01,AL,117,Shelby County,H1
14033,35010,01,037,01,AL,037,Coosa County,H1
14034,35010,01,051,01,AL,051,Elmore County,H1
14035,35010,01,123,01,AL,123,Tallapoosa County,H1
14036,35013,01,009,01,AL,009,Blount County,H1
14037,35014,01,121,01,AL,121,Talladega County,H1
14038,35016,01,009,01,AL,009,Blount County,H1
14039,35016,01,043,01,AL,043,Cullman County,H1
14040,35016,01,095,01,AL,095,Marshall County,H1
14041,35019,01,043,01,AL,043,Cullman County,H1
14042,35019,01,103,01,AL,103,Morgan County,H1
14043,35020,01,073,01,AL,073,Jefferson County,H1
14044,35022,01,073,01,AL,073,Jefferson County,H1
14045,35022,01,117,01,AL,117,Shelby County,H1
14046,35023,01,073,01,AL,073,Jefferson County,H1
14047,35031,01,009,01,AL,009,Blount County,H1
14048,35032,01,121,01,AL,121,Talladega County,H1
14049,35033,01,043,01,AL,043,Cullman County,H1
14050,35033,01,127,01,AL,127,Walker County,H1
14051,35034,01,007,01,AL,007,Bibb County,H1
14052,35034,01,105,01,AL,105,Perry County,H1
14053,35035,01,007,01,AL,007,Bibb County,H1
14054,35035,01,117,01,AL,117,Shelby County,H1
14055,35036,01,073,01,AL,073,Jefferson County,H1
14056,35040,01,021,01,AL,021,Chilton County,H1
14057,35040,01,117,01,AL,117,Shelby County,H1
14058,35042,01,007,01,AL,007,Bibb County,H1
14059,35043,01,117,01,AL,117,Shelby County,H1
14060,35044,01,121,01,AL,121,Talladega County,H1
14061,35045,01,021,01,AL,021,Chilton County,H1
14062,35046,01,021,01,AL,021,Chilton County,H1
14063,35046,01,037,01,AL,037,Coosa County,H1
14064,35049,01,009,01,AL,009,Blount County,H1
14065,35051,01,117,01,AL,117,Shelby County,H1
14066,35052,01,115,01,AL,115,St. Clair County,H1
14067,35053,01,043,01,AL,043,Cullman County,H1
14068,35053,01,133,01,AL,133,Winston County,H1
14069,35054,01,115,01,AL,115,St. Clair County,H1
14070,35055,01,043,01,AL,043,Cullman County,H1
14071,35057,01,043,01,AL,043,Cullman County,H1
14072,35058,01,043,01,AL,043,Cullman County,H1
14073,35060,01,073,01,AL,073,Jefferson County,H1
14074,35061,01,073,01,AL,073,Jefferson County,H1
14075,35062,01,073,01,AL,073,Jefferson County,H1
14076,35062,01,127,01,AL,127,Walker County,H1
14077,35063,01,009,01,AL,009,Blount County,H1
14078,35063,01,073,01,AL,073,Jefferson County,H1
14079,35063,01,127,01,AL,127,Walker County,H1
14080,35064,01,073,01,AL,073,Jefferson County,H1
14081,35068,01,073,01,AL,073,Jefferson County,H1
14082,35070,01,043,01,AL,043,Cullman County,H1
14083,35071,01,073,01,AL,073,Jefferson County,H1
14084,35072,01,027,01,AL,027,Clay County,H1
14085,35072,01,037,01,AL,037,Coosa County,H1
14086,35072,01,121,01,AL,121,Talladega County,H1
14087,35072,01,123,01,AL,123,Tallapoosa County,H1
14088,35073,01,073,01,AL,073,Jefferson County,H1
14089,35074,01,007,01,AL,007,Bibb County,H1
14090,35077,01,043,01,AL,043,Cullman County,H1
14091,35078,01,117,01,AL,117,Shelby County,H1
14092,35079,01,009,01,AL,009,Blount County,H1
14093,35079,01,073,01,AL,073,Jefferson County,H1
14094,35080,01,073,01,AL,073,Jefferson County,H1
14095,35080,01,117,01,AL,117,Shelby County,H1
14096,35082,01,027,01,AL,027,Clay County,H1
14097,35083,01,043,01,AL,043,Cullman County,H1
14098,35085,01,021,01,AL,021,Chilton County,H1
14099,35087,01,043,01,AL,043,Cullman County,H1
14100,35087,01,095,01,AL,095,Marshall County,H1
14101,35087,01,103,01,AL,103,Morgan County,H1
14102,35089,01,037,01,AL,037,Coosa County,H1
14103,35089,01,123,01,AL,123,Tallapoosa County,H1
14104,35091,01,073,01,AL,073,Jefferson County,H1
14105,35094,01,073,01,AL,073,Jefferson County,H1
14106,35094,01,115,01,AL,115,St. Clair County,H1
14107,35094,01,117,01,AL,117,Shelby County,H1
14108,35096,01,015,01,AL,015,Calhoun County,H1
14109,35096,01,121,01,AL,121,Talladega County,H1
14110,35097,01,009,01,AL,009,Blount County,H1
14111,35098,01,043,01,AL,043,Cullman County,H1
14112,35098,01,133,01,AL,133,Winston County,H1
14113,35111,01,007,01,AL,007,Bibb County,H1
14114,35111,01,073,01,AL,073,Jefferson County,H1
14115,35111,01,125,01,AL,125,Tuscaloosa County,H1
14116,35112,01,115,01,AL,115,St. Clair County,H1
14117,35114,01,117,01,AL,117,Shelby County,H1
14118,35115,01,007,01,AL,007,Bibb County,H1
14119,35115,01,021,01,AL,021,Chilton County,H1
14120,35115,01,117,01,AL,117,Shelby County,H1
14121,35116,01,073,01,AL,073,Jefferson County,H1
14122,35117,01,073,01,AL,073,Jefferson County,H1
14123,35118,01,073,01,AL,073,Jefferson County,H1
14124,35119,01,073,01,AL,073,Jefferson County,H1
14125,35120,01,115,01,AL,115,St. Clair County,H1
14126,35121,01,009,01,AL,009,Blount County,H1
14127,35121,01,115,01,AL,115,St. Clair County,H1
14128,35124,01,117,01,AL,117,Shelby County,H1
14129,35125,01,115,01,AL,115,St. Clair County,H1
14130,35126,01,009,01,AL,009,Blount County,H1
14131,35126,01,073,01,AL,073,Jefferson County,H1
14132,35127,01,073,01,AL,073,Jefferson County,H1
14133,35128,01,115,01,AL,115,St. Clair County,H1
14134,35130,01,073,01,AL,073,Jefferson County,H1
14135,35130,01,127,01,AL,127,Walker County,H1
14136,35131,01,115,01,AL,115,St. Clair County,H1
14137,35133,01,009,01,AL,009,Blount County,H1
14138,35133,01,115,01,AL,115,St. Clair County,H1
14139,35135,01,115,01,AL,115,St. Clair County,H1
14140,35136,01,037,01,AL,037,Coosa County,H1
14141,35139,01,073,01,AL,073,Jefferson County,H1
14142,35143,01,117,01,AL,117,Shelby County,H1
14143,35146,01,009,01,AL,009,Blount County,H1
14144,35146,01,073,01,AL,073,Jefferson County,H1
14145,35146,01,115,01,AL,115,St. Clair County,H1
14146,35147,01,117,01,AL,117,Shelby County,H1
14147,35148,01,073,01,AL,073,Jefferson County,H1
14148,35148,01,127,01,AL,127,Walker County,H1
14149,35149,01,121,01,AL,121,Talladega County,H1
14150,35150,01,027,01,AL,027,Clay County,H1
14151,35150,01,037,01,AL,037,Coosa County,H1
14152,35150,01,121,01,AL,121,Talladega County,H1
14153,35151,01,037,01,AL,037,Coosa County,H1
14154,35151,01,121,01,AL,121,Talladega County,H1
14155,35160,01,027,01,AL,027,Clay County,H1
14156,35160,01,121,01,AL,121,Talladega County,H1
14157,35171,01,021,01,AL,021,Chilton County,H1
14158,35172,01,009,01,AL,009,Blount County,H1
14159,35172,01,073,01,AL,073,Jefferson County,H1
14160,35173,01,073,01,AL,073,Jefferson County,H1
14161,35173,01,115,01,AL,115,St. Clair County,H1
14162,35175,01,095,01,AL,095,Marshall County,H1
14163,35175,01,103,01,AL,103,Morgan County,H1
14164,35176,01,117,01,AL,117,Shelby County,H1
14165,35178,01,115,01,AL,115,St. Clair County,H1
14166,35178,01,117,01,AL,117,Shelby County,H1
14167,35179,01,043,01,AL,043,Cullman County,H1
14168,35179,01,103,01,AL,103,Morgan County,H1
14169,35179,01,133,01,AL,133,Winston County,H1
14170,35180,01,009,01,AL,009,Blount County,H1
14171,35180,01,073,01,AL,073,Jefferson County,H1
14172,35183,01,037,01,AL,037,Coosa County,H1
14173,35184,01,007,01,AL,007,Bibb County,H1
14174,35186,01,117,01,AL,117,Shelby County,H1
14175,35187,01,117,01,AL,117,Shelby County,H1
14176,35188,01,007,01,AL,007,Bibb County,H1
14177,35188,01,125,01,AL,125,Tuscaloosa County,H1
14178,35203,01,073,01,AL,073,Jefferson County,H1
14179,35204,01,073,01,AL,073,Jefferson County,H1
14180,35205,01,073,01,AL,073,Jefferson County,H1
14181,35206,01,073,01,AL,073,Jefferson County,H1
14182,35207,01,073,01,AL,073,Jefferson County,H1
14183,35208,01,073,01,AL,073,Jefferson County,H1
14184,35209,01,073,01,AL,073,Jefferson County,H1
14185,35210,01,073,01,AL,073,Jefferson County,H1
14186,35211,01,073,01,AL,073,Jefferson County,H1
14187,35212,01,073,01,AL,073,Jefferson County,H1
14188,35213,01,073,01,AL,073,Jefferson County,H1
14189,35214,01,073,01,AL,073,Jefferson County,H1
14190,35215,01,073,01,AL,073,Jefferson County,H1
14191,35216,01,073,01,AL,073,Jefferson County,H1
14192,35216,01,117,01,AL,117,Shelby County,H1
14193,35217,01,073,01,AL,073,Jefferson County,H1
14194,35218,01,073,01,AL,073,Jefferson County,H1
14195,35221,01,073,01,AL,073,Jefferson County,H1
14196,35222,01,073,01,AL,073,Jefferson County,H1
14197,35223,01,073,01,AL,073,Jefferson County,H1
14198,35224,01,073,01,AL,073,Jefferson County,H1
14199,35226,01,073,01,AL,073,Jefferson County,H1
14200,35228,01,073,01,AL,073,Jefferson County,H1
14201,35229,01,073,01,AL,073,Jefferson County,H1
14202,35233,01,073,01,AL,073,Jefferson County,H1
14203,35234,01,073,01,AL,073,Jefferson County,H1
14204,35235,01,073,01,AL,073,Jefferson County,H1
14205,35242,01,073,01,AL,073,Jefferson County,H1
14206,35242,01,117,01,AL,117,Shelby County,H1
14207,35243,01,073,01,AL,073,Jefferson County,H1
14208,35243,01,117,01,AL,117,Shelby County,H1
14209,35244,01,073,01,AL,073,Jefferson County,H1
14210,35244,01,117,01,AL,117,Shelby County,H1
14211,35254,01,073,01,AL,073,Jefferson County,H1
14212,35401,01,125,01,AL,125,Tuscaloosa County,H1
14213,35404,01,125,01,AL,125,Tuscaloosa County,H1
14214,35405,01,125,01,AL,125,Tuscaloosa County,H1
14215,35406,01,125,01,AL,125,Tuscaloosa County,H1
14216,35441,01,065,01,AL,065,Hale County,H1
14217,35442,01,063,01,AL,063,Greene County,H1
14218,35442,01,107,01,AL,107,Pickens County,H1
14219,35442,01,119,01,AL,119,Sumter County,H1
14220,35443,01,063,01,AL,063,Greene County,H1
14221,35444,01,073,01,AL,073,Jefferson County,H1
14222,35444,01,125,01,AL,125,Tuscaloosa County,H1
14223,35446,01,125,01,AL,125,Tuscaloosa County,H1
14224,35447,01,107,01,AL,107,Pickens County,H1
14225,35452,01,125,01,AL,125,Tuscaloosa County,H1
14226,35453,01,125,01,AL,125,Tuscaloosa County,H1
14227,35456,01,007,01,AL,007,Bibb County,H1
14228,35456,01,125,01,AL,125,Tuscaloosa County,H1
14229,35457,01,125,01,AL,125,Tuscaloosa County,H1
14230,35458,01,125,01,AL,125,Tuscaloosa County,H1
14231,35459,01,119,01,AL,119,Sumter County,H1
14232,35460,01,119,01,AL,119,Sumter County,H1
14233,35461,01,107,01,AL,107,Pickens County,H1
14234,35462,01,063,01,AL,063,Greene County,H1
14235,35463,01,063,01,AL,063,Greene County,H1
14236,35463,01,125,01,AL,125,Tuscaloosa County,H1
14237,35464,01,063,01,AL,063,Greene County,H1
14238,35464,01,119,01,AL,119,Sumter County,H1
14239,35466,01,107,01,AL,107,Pickens County,H1
14240,35466,01,125,01,AL,125,Tuscaloosa County,H1
14241,35469,01,063,01,AL,063,Greene County,H1
14242,35469,01,125,01,AL,125,Tuscaloosa County,H1
14243,35470,01,119,01,AL,119,Sumter County,H1
14244,35473,01,125,01,AL,125,Tuscaloosa County,H1
14245,35474,01,065,01,AL,065,Hale County,H1
14246,35474,01,125,01,AL,125,Tuscaloosa County,H1
14247,35475,01,125,01,AL,125,Tuscaloosa County,H1
14248,35476,01,125,01,AL,125,Tuscaloosa County,H1
14249,35477,01,119,01,AL,119,Sumter County,H1
14250,35480,01,063,01,AL,063,Greene County,H1
14251,35480,01,125,01,AL,125,Tuscaloosa County,H1
14252,35481,01,107,01,AL,107,Pickens County,H1
14253,35490,01,125,01,AL,125,Tuscaloosa County,H1
14254,35501,01,127,01,AL,127,Walker County,H1
14255,35503,01,127,01,AL,127,Walker County,H1
14256,35503,01,133,01,AL,133,Winston County,H1
14257,35504,01,127,01,AL,127,Walker County,H1
14258,35540,01,043,01,AL,043,Cullman County,H1
14259,35540,01,133,01,AL,133,Winston County,H1
14260,35541,01,043,01,AL,043,Cullman County,H1
14261,35541,01,133,01,AL,133,Winston County,H1
14262,35542,01,057,01,AL,057,Fayette County,H1
14263,35543,01,093,01,AL,093,Marion County,H1
14264,35544,01,075,01,AL,075,Lamar County,H1
14265,35545,01,057,01,AL,057,Fayette County,H1
14266,35546,01,057,01,AL,057,Fayette County,H1
14267,35546,01,125,01,AL,125,Tuscaloosa County,H1
14268,35546,01,127,01,AL,127,Walker County,H1
14269,35548,01,093,01,AL,093,Marion County,H1
14270,35549,01,057,01,AL,057,Fayette County,H1
14271,35549,01,127,01,AL,127,Walker County,H1
14272,35550,01,127,01,AL,127,Walker County,H1
14273,35552,01,075,01,AL,075,Lamar County,H1
14274,35552,01,093,01,AL,093,Marion County,H1
14275,35553,01,133,01,AL,133,Winston County,H1
14276,35554,01,057,01,AL,057,Fayette County,H1
14277,35554,01,093,01,AL,093,Marion County,H1
14278,35554,01,127,01,AL,127,Walker County,H1
14279,35555,01,057,01,AL,057,Fayette County,H1
14280,35555,01,075,01,AL,075,Lamar County,H1
14281,35555,01,107,01,AL,107,Pickens County,H1
14282,35555,01,125,01,AL,125,Tuscaloosa County,H1
14283,35559,01,057,01,AL,057,Fayette County,H1
14284,35563,01,057,01,AL,057,Fayette County,H1
14285,35563,01,075,01,AL,075,Lamar County,H1
14286,35563,01,093,01,AL,093,Marion County,H1
14287,35564,01,059,01,AL,059,Franklin County,H1
14288,35564,01,093,01,AL,093,Marion County,H1
14289,35565,01,059,01,AL,059,Franklin County,H1
14290,35565,01,079,01,AL,079,Lawrence County,H1
14291,35565,01,093,01,AL,093,Marion County,H1
14292,35565,01,133,01,AL,133,Winston County,H1
14293,35570,01,075,01,AL,075,Lamar County,H1
14294,35570,01,093,01,AL,093,Marion County,H1
14295,35571,01,059,01,AL,059,Franklin County,H1
14296,35571,01,093,01,AL,093,Marion County,H1
14297,35572,01,133,01,AL,133,Winston County,H1
14298,35574,01,057,01,AL,057,Fayette County,H1
14299,35574,01,075,01,AL,075,Lamar County,H1
14300,35574,01,107,01,AL,107,Pickens County,H1
14301,35574,01,125,01,AL,125,Tuscaloosa County,H1
14302,35575,01,133,01,AL,133,Winston County,H1
14303,35576,01,075,01,AL,075,Lamar County,H1
14304,35576,01,107,01,AL,107,Pickens County,H1
14305,35577,01,133,01,AL,133,Winston County,H1
14306,35578,01,127,01,AL,127,Walker County,H1
14307,35578,01,133,01,AL,133,Winston County,H1
14308,35579,01,125,01,AL,125,Tuscaloosa County,H1
14309,35579,01,127,01,AL,127,Walker County,H1
14310,35580,01,127,01,AL,127,Walker County,H1
14311,35581,01,059,01,AL,059,Franklin County,H1
14312,35581,01,093,01,AL,093,Marion County,H1
14313,35582,01,059,01,AL,059,Franklin County,H1
14314,35584,01,127,01,AL,127,Walker County,H1
14315,35585,01,059,01,AL,059,Franklin County,H1
14316,35586,01,075,01,AL,075,Lamar County,H1
14317,35587,01,127,01,AL,127,Walker County,H1
14318,35592,01,075,01,AL,075,Lamar County,H1
14319,35593,01,059,01,AL,059,Franklin County,H1
14320,35593,01,093,01,AL,093,Marion County,H1
14321,35594,01,057,01,AL,057,Fayette County,H1
14322,35594,01,093,01,AL,093,Marion County,H1
14323,35601,01,103,01,AL,103,Morgan County,H1
14324,35603,01,079,01,AL,079,Lawrence County,H1
14325,35603,01,103,01,AL,103,Morgan County,H1
14326,35610,01,077,01,AL,077,Lauderdale County,H1
14327,35610,01,083,01,AL,083,Limestone County,H1
14328,35611,01,083,01,AL,083,Limestone County,H1
14329,35613,01,083,01,AL,083,Limestone County,H1
14330,35614,01,077,01,AL,077,Lauderdale County,H1
14331,35614,01,083,01,AL,083,Limestone County,H1
14332,35615,01,083,01,AL,083,Limestone County,H1
14333,35616,01,033,01,AL,033,Colbert County,H1
14334,35618,01,079,01,AL,079,Lawrence County,H1
14335,35619,01,043,01,AL,043,Cullman County,H1
14336,35619,01,079,01,AL,079,Lawrence County,H1
14337,35619,01,103,01,AL,103,Morgan County,H1
14338,35620,01,083,01,AL,083,Limestone County,H1
14339,35621,01,043,01,AL,043,Cullman County,H1
14340,35621,01,103,01,AL,103,Morgan County,H1
14341,35622,01,043,01,AL,043,Cullman County,H1
14342,35622,01,103,01,AL,103,Morgan County,H1
14343,35630,01,077,01,AL,077,Lauderdale County,H1
14344,35633,01,077,01,AL,077,Lauderdale County,H1
14345,35634,01,077,01,AL,077,Lauderdale County,H1
14346,35640,01,103,01,AL,103,Morgan County,H1
14347,35643,01,079,01,AL,079,Lawrence County,H1
14348,35645,01,077,01,AL,077,Lauderdale County,H1
14349,35646,01,033,01,AL,033,Colbert County,H1
14350,35647,01,083,01,AL,083,Limestone County,H1
14351,35648,01,077,01,AL,077,Lauderdale County,H1
14352,35649,01,083,01,AL,083,Limestone County,H1
14353,35650,01,079,01,AL,079,Lawrence County,H1
14354,35651,01,079,01,AL,079,Lawrence County,H1
14355,35652,01,077,01,AL,077,Lauderdale County,H1
14356,35652,01,083,01,AL,083,Limestone County,H1
14357,35653,01,033,01,AL,033,Colbert County,H1
14358,35653,01,059,01,AL,059,Franklin County,H1
14359,35654,01,033,01,AL,033,Colbert County,H1
14360,35654,01,059,01,AL,059,Franklin County,H1
14361,35654,01,079,01,AL,079,Lawrence County,H1
14362,35660,01,033,01,AL,033,Colbert County,H1
14363,35661,01,033,01,AL,033,Colbert County,H1
14364,35670,01,103,01,AL,103,Morgan County,H1
14365,35671,01,083,01,AL,083,Limestone County,H1
14366,35672,01,033,01,AL,033,Colbert County,H1
14367,35672,01,079,01,AL,079,Lawrence County,H1
14368,35673,01,079,01,AL,079,Lawrence County,H1
